Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
2298,202298,18.0,0,1,14.0,3,2,3,3.0,0,3.0,2,2.0,0,5,1,0.0,1,16904.0
2032,202032,33.0,1,1,6.0,2,2,3,3.0,0,3.0,2,2.0,1,3,1,0.0,1,17686.0
1165,201165,44.0,0,2,6.0,2,2,2,3.0,1,3.0,1,5.0,1,5,1,1.0,2,20743.0
3992,203992,38.0,1,1,14.0,3,2,2,4.0,3,3.0,2,6.0,0,1,0,1.0,3,32342.0
2372,202372,27.0,1,3,8.0,3,1,3,5.0,2,4.0,2,3.0,1,5,1,1.0,4,17517.0
4309,204309,44.0,0,1,28.0,3,2,4,4.0,0,3.0,1,2.0,0,4,1,3.0,1,20936.0
330,200330,43.0,0,1,16.0,2,1,2,4.0,1,3.0,1,2.0,0,3,0,0.0,2,20257.0
560,200560,34.0,1,1,14.0,2,1,2,3.0,1,5.0,1,4.0,0,5,1,0.0,2,20121.0
3677,203677,31.0,1,1,23.0,2,2,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,21540.0
816,200816,39.0,0,1,15.0,2,2,3,3.0,1,4.0,3,21.0,0,2,1,0.0,2,21782.0
301,200301,18.0,1,3,16.0,3,1,3,4.0,0,3.0,2,2.0,0,2,1,2.0,1,16200.0
4467,204467,41.0,1,1,9.0,3,1,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,21020.0
806,200806,52.0,1,1,13.0,2,2,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0
1243,201243,45.0,1,2,10.0,2,1,2,5.0,3,3.0,1,5.0,0,1,1,1.0,3,24756.0
245,200245,31.0,0,1,9.0,3,2,3,3.0,3,3.0,1,1.0,0,4,1,2.0,3,28675.0
3258,203258,41.0,1,1,21.0,3,2,3,5.0,2,3.0,2,3.0,0,3,1,2.0,4,38304.0
1707,201707,52.0,0,3,8.0,2,2,3,4.0,2,3.0,2,2.0,1,1,1,0.0,4,34068.0
1509,201509,33.0,0,3,6.0,2,1,2,1.0,1,5.0,1,3.0,0,3,0,1.0,2,20376.0
4256,204256,32.0,1,1,14.0,3,0,3,4.0,3,3.0,3,3.0,1,4,1,2.0,3,25821.0
935,200935,32.0,1,3,14.0,3,2,2,1.0,1,3.0,0,2.0,0,5,0,0.0,2,21209.0
1568,201568,58.0,1,3,16.0,3,2,2,3.0,4,3.0,2,1.0,0,3,0,1.0,0,28872.0
901,200901,48.0,1,1,8.0,1,2,3,1.0,0,4.0,2,6.0,0,2,0,2.0,1,17559.0
2362,202362,19.0,0,1,16.0,3,1,3,4.0,0,4.0,2,2.0,1,5,0,2.0,1,16859.0
2892,202892,41.0,1,1,13.0,2,1,4,4.0,4,3.0,2,2.0,0,5,1,3.0,0,31915.0
4168,204168,30.0,1,3,27.0,3,2,3,4.0,1,3.0,1,4.0,0,1,1,1.0,2,25609.0
4640,204640,32.0,0,1,7.0,2,1,4,4.0,1,5.0,1,3.0,0,5,1,1.0,2,22826.0
2685,202685,33.0,0,3,33.0,3,2,4,4.0,1,3.0,0,2.0,0,4,1,3.0,2,23143.0
2291,202291,49.0,1,3,14.0,1,2,2,4.0,4,4.0,1,7.0,0,4,1,1.0,0,28120.0
2928,202928,32.0,1,3,13.0,3,2,4,3.0,1,3.0,1,6.0,0,5,1,3.0,2,24138.0
800,200800,28.0,0,1,6.0,3,2,2,4.0,0,4.0,1,2.0,0,4,0,0.0,1,17596.0
1705,201705,43.0,1,3,22.0,3,1,3,3.0,4,3.0,1,6.0,1,3,0,0.0,0,31064.0
4733,204733,29.0,1,1,9.0,2,2,4,5.0,0,4.0,1,2.0,0,1,0,3.0,1,21879.0
5,200005,32.0,0,1,8.0,2,2,3,3.0,0,3.0,2,1.0,0,5,1,1.0,1,18068.0
66,200066,36.0,0,1,17.0,2,2,3,4.0,1,4.0,3,2.0,0,4,1,1.0,2,21499.0
3612,203612,25.0,0,1,9.0,1,1,3,4.0,0,3.0,3,3.0,1,3,1,2.0,1,22438.0
760,200760,53.0,0,3,8.0,3,1,2,4.0,3,4.0,0,3.0,0,2,0,1.0,3,22525.0
559,200559,38.0,1,1,8.0,3,2,3,3.0,0,3.0,0,7.0,1,4,0,0.0,1,18057.0
4119,204119,30.0,1,3,34.0,3,1,3,4.0,3,3.0,1,3.0,0,3,0,1.0,3,26317.0
2877,202877,47.0,1,3,17.0,3,1,4,5.0,3,3.0,0,4.0,1,2,1,2.0,3,27749.0
113,200113,24.0,1,1,24.0,2,2,2,3.0,0,3.0,0,1.0,0,4,1,0.0,1,17774.0
1889,201889,30.0,0,1,9.0,2,2,2,3.0,0,3.0,1,5.0,0,3,1,0.0,1,17097.0
4565,204565,48.0,1,3,9.0,3,1,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23215.0
914,200914,55.0,0,1,14.0,3,2,2,4.0,4,4.0,1,2.0,1,3,1,1.0,0,28577.0
3679,203679,47.0,1,3,9.0,2,2,4,4.0,3,3.0,1,6.0,1,3,0,3.0,3,29046.0
2103,202103,36.0,1,2,14.0,2,2,3,4.0,0,5.0,1,1.0,0,1,0,1.0,1,17342.0
2119,202119,53.0,1,1,29.0,2,1,3,3.0,4,3.0,2,7.0,0,5,1,1.0,0,29275.0
3444,203444,53.0,1,1,15.0,2,1,3,4.0,0,5.0,0,2.0,0,1,1,2.0,1,21628.0
4277,204277,34.0,1,3,12.0,3,1,3,4.0,0,3.0,3,3.0,1,1,0,2.0,1,21529.0
3270,203270,39.0,1,2,7.0,2,2,3,2.0,0,3.0,0,3.0,0,4,1,1.0,1,21522.0
1565,201565,54.0,1,1,8.0,1,1,2,3.0,3,3.0,1,1.0,0,4,0,0.0,3,28549.0
3469,203469,25.0,1,3,11.0,3,1,3,4.0,1,3.0,0,3.0,1,5,1,1.0,2,22840.0
2663,202663,55.0,1,3,10.0,3,1,3,4.0,1,5.0,0,4.0,0,4,1,2.0,2,24618.0
714,200714,50.0,1,1,6.0,3,2,3,3.0,4,3.0,1,1.0,0,5,0,2.0,0,32399.0
2496,202496,45.0,1,3,7.0,3,1,4,4.0,1,5.0,1,7.0,1,2,0,1.0,2,24132.0
963,200963,38.0,1,3,8.0,2,1,2,3.0,1,5.0,1,4.0,0,4,0,1.0,2,21893.0
4571,204571,30.0,1,1,14.0,3,1,4,5.0,0,3.0,1,8.0,0,5,1,2.0,1,21210.0
426,200426,30.0,0,1,8.0,3,1,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0
1270,201270,34.0,1,3,9.0,2,1,2,5.0,1,3.0,2,6.0,0,1,1,0.0,2,21029.0
1038,201038,48.0,1,3,13.0,3,2,3,3.0,1,5.0,1,5.0,0,4,1,1.0,2,20486.0
2304,202304,34.0,1,3,15.0,2,1,3,3.0,1,3.0,1,2.0,0,1,0,0.0,2,20714.0
89,200089,46.0,1,3,15.0,3,2,3,4.0,3,3.0,3,2.0,0,5,0,1.0,3,24619.0
1321,201321,47.0,1,1,15.0,2,1,3,3.0,0,3.0,2,5.0,0,3,1,0.0,1,17105.0
1075,201075,32.0,1,1,16.0,3,2,1,3.0,3,3.0,3,3.0,0,1,0,0.0,3,26244.0
3613,203613,28.0,1,1,15.0,3,1,3,2.0,0,3.0,1,2.0,0,4,0,1.0,1,22195.0
2741,202741,36.0,1,3,23.0,3,2,4,4.0,3,4.0,0,2.0,0,2,1,3.0,3,26698.0
2287,202287,36.0,0,1,24.0,2,2,3,3.0,1,3.0,3,3.0,0,3,0,1.0,2,22779.0
2338,202338,28.0,1,1,25.0,3,2,3,4.0,0,5.0,1,2.0,0,3,1,1.0,1,18196.0
3578,203578,36.0,1,1,14.0,2,2,4,5.0,0,3.0,1,3.0,0,3,1,1.0,1,21368.0
1300,201300,34.0,1,3,14.0,1,2,3,1.0,1,3.0,1,2.0,0,1,0,2.0,2,21799.0
4291,204291,37.0,1,1,9.0,2,1,4,4.0,0,3.0,1,6.0,0,5,1,1.0,1,21221.0
4683,204683,27.0,0,1,7.0,3,1,4,5.0,0,3.0,1,3.0,0,1,0,1.0,1,20685.0
817,200817,36.0,0,1,24.0,2,2,3,3.0,1,3.0,3,3.0,0,3,1,0.0,2,22779.0
2969,202969,25.0,1,3,10.0,2,1,4,4.0,1,3.0,3,2.0,0,2,1,1.0,2,23255.0
3502,203502,35.0,1,3,31.0,3,1,3,5.0,1,4.0,3,2.0,1,5,1,1.0,2,23277.0
4448,204448,54.0,1,1,14.0,2,2,3,2.0,4,3.0,1,5.0,0,1,0,2.0,0,33492.0
52,200052,44.0,1,3,6.0,3,1,3,3.0,1,5.0,1,6.0,1,2,0,0.0,2,20454.0
890,200890,54.0,0,1,6.0,2,1,2,3.0,3,3.0,1,1.0,0,5,1,1.0,3,25502.0
2241,202241,54.0,1,3,8.0,2,1,2,4.0,3,3.0,1,7.0,0,5,1,1.0,3,25686.0
4862,204862,31.0,1,1,9.0,2,2,4,4.0,0,4.0,2,3.0,0,3,0,1.0,1,30594.0
1256,201256,38.0,0,1,8.0,3,1,3,4.0,0,4.0,1,5.0,0,3,0,0.0,1,17468.0
769,200769,26.0,0,1,6.0,3,1,3,4.0,0,3.0,1,2.0,0,2,1,0.0,1,17007.0
1557,201557,51.0,1,1,15.0,2,2,3,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17075.0
4483,204483,37.0,0,3,15.0,2,2,4,5.0,3,5.0,3,3.0,0,1,0,1.0,3,26265.0
4315,204315,57.0,0,3,13.0,2,1,3,2.0,4,5.0,1,2.0,0,3,1,1.0,0,31890.0
1455,201455,40.0,1,1,8.0,2,2,2,4.0,0,3.0,2,3.0,0,5,0,1.0,1,17809.0
2122,202122,37.0,0,3,25.0,3,2,2,3.0,3,4.0,3,2.0,1,5,0,0.0,3,22642.0
1183,201183,36.0,1,1,9.0,2,2,3,1.0,1,5.0,1,7.0,0,1,1,2.0,2,21842.0
2586,202586,39.0,1,1,10.0,1,1,3,4.0,1,3.0,2,5.0,1,5,0,1.0,2,4678.0
2233,202233,34.0,1,3,16.0,2,1,2,3.0,0,3.0,1,2.0,1,1,0,1.0,1,17220.0
4643,204643,36.0,1,1,32.0,3,1,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,29066.0
432,200432,34.0,1,1,8.0,2,2,3,4.0,0,3.0,1,4.0,0,5,1,0.0,1,17768.0
1472,201472,37.0,1,1,8.0,2,2,3,4.0,0,3.0,2,7.0,1,3,0,2.0,1,17090.0
3340,203340,32.0,1,1,31.0,3,0,4,5.0,1,5.0,3,3.0,0,5,0,3.0,2,25490.0
3125,203125,39.0,1,1,7.0,1,1,4,4.0,3,5.0,0,3.0,0,4,1,3.0,3,32260.0
4300,204300,38.0,1,1,21.0,2,1,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,21712.0
1638,201638,38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,1,0,1.0,2,23686.0
2059,202059,29.0,1,1,6.0,2,1,2,4.0,0,5.0,1,2.0,1,1,0,0.0,1,17319.0
4824,204824,24.0,0,3,8.0,2,1,3,4.0,0,4.0,2,3.0,1,5,1,2.0,1,19901.0
3353,203353,20.0,1,1,32.0,2,1,3,2.0,0,3.0,3,3.0,1,5,1,1.0,1,21672.0
1097,201097,24.0,1,1,27.0,1,2,2,4.0,0,5.0,1,1.0,0,3,0,0.0,1,17296.0
763,200763,34.0,1,3,16.0,2,1,2,3.0,0,3.0,0,2.0,1,2,0,1.0,1,17220.0
4354,204354,35.0,0,2,30.0,2,1,3,4.0,3,5.0,1,2.0,1,3,1,1.0,3,28628.0
3253,203253,29.0,1,1,10.0,3,1,4,4.0,3,4.0,1,2.0,0,4,0,1.0,3,26333.0
3301,203301,45.0,1,1,17.0,2,2,4,4.0,0,3.0,3,3.0,1,3,1,3.0,1,21614.0
3108,203108,37.0,1,1,21.0,2,2,4,4.0,1,3.0,0,2.0,1,5,1,3.0,2,25264.0
2485,202485,28.0,1,1,9.0,2,1,3,4.0,0,5.0,1,3.0,0,3,0,2.0,1,21019.0
2128,202128,44.0,1,1,15.0,2,2,3,3.0,0,5.0,1,2.0,1,3,1,0.0,1,17559.0
3689,203689,25.0,0,2,17.0,3,2,3,4.0,0,3.0,1,2.0,0,4,1,2.0,1,20823.0
4014,204014,38.0,1,2,13.0,2,2,4,4.0,0,5.0,1,6.0,1,1,0,3.0,1,20751.0
154,200154,32.0,0,3,14.0,3,0,2,3.0,3,3.0,3,2.0,0,4,1,1.0,3,23998.0
2112,202112,38.0,1,3,15.0,3,2,3,4.0,0,4.0,1,1.0,0,4,0,2.0,1,17899.0
2697,202697,43.0,1,1,24.0,2,0,3,3.0,1,5.0,3,5.0,1,2,0,1.0,2,25223.0
3321,203321,47.0,1,1,9.0,1,2,3,4.0,1,3.0,1,4.0,0,2,1,1.0,2,26057.0
2812,202812,41.0,1,3,29.0,3,2,4,5.0,1,3.0,0,4.0,1,3,1,2.0,2,25058.0
2990,202990,30.0,1,3,17.0,2,2,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21320.0
592,200592,47.0,1,1,8.0,2,1,2,3.0,4,3.0,0,2.0,1,4,1,0.0,0,31752.0
1172,201172,29.0,1,3,16.0,3,2,2,4.0,1,3.0,2,1.0,0,4,1,0.0,2,20869.0
4490,204490,28.0,0,3,15.0,3,2,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,23020.0
4338,204338,58.0,1,3,36.0,3,2,3,5.0,4,3.0,1,5.0,0,3,1,1.0,0,32796.0
704,200704,35.0,1,3,9.0,2,2,3,3.0,3,3.0,1,7.0,0,5,0,1.0,3,22823.0
4503,204503,30.0,1,1,7.0,2,1,3,5.0,0,5.0,1,3.0,1,1,0,1.0,1,20997.0
3216,203216,57.0,0,1,16.0,3,1,4,4.0,0,3.0,0,4.0,0,2,0,1.0,1,21620.0
2822,202822,35.0,0,3,26.0,3,2,4,3.0,1,3.0,3,2.0,1,2,1,3.0,2,23982.0
4088,204088,46.0,1,3,11.0,2,1,2,4.0,1,5.0,1,6.0,1,4,0,1.0,2,23684.0
4690,204690,21.0,0,3,16.0,3,1,3,4.0,0,3.0,2,3.0,1,4,1,1.0,1,21001.0
861,200861,46.0,1,3,8.0,3,1,3,3.0,4,5.0,0,1.0,0,2,1,0.0,0,32048.0
3723,203723,45.0,0,1,7.0,3,2,3,4.0,0,4.0,1,3.0,1,3,1,2.0,1,21020.0
1902,201902,34.0,1,1,8.0,2,2,3,4.0,0,3.0,1,4.0,0,5,1,2.0,1,17768.0
6,200006,59.0,1,1,9.0,3,1,2,2.0,0,5.0,0,5.0,1,2,1,1.0,1,17670.0
3003,203003,39.0,1,1,9.0,3,2,4,4.0,0,3.0,0,8.0,1,4,0,1.0,1,21735.0
3073,203073,29.0,1,2,15.0,3,2,4,5.0,0,3.0,1,3.0,0,2,0,2.0,1,23614.0
1240,201240,39.0,0,1,6.0,2,2,3,3.0,1,3.0,1,2.0,1,5,1,2.0,2,21472.0
3337,203337,30.0,1,1,7.0,2,1,4,4.0,0,3.0,1,3.0,0,2,0,3.0,1,22438.0
3241,203241,27.0,1,1,28.0,3,2,3,4.0,0,3.0,1,3.0,0,5,1,2.0,1,21055.0
2573,202573,50.0,1,1,27.0,3,1,4,4.0,1,5.0,0,3.0,0,2,1,3.0,2,25245.0
701,200701,53.0,1,3,8.0,3,2,2,3.0,4,3.0,1,7.0,0,3,1,0.0,0,29852.0
2748,202748,40.0,1,1,7.0,3,2,3,3.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0
3297,203297,20.0,1,1,16.0,2,2,3,4.0,0,5.0,2,3.0,0,3,0,1.0,1,21230.0
492,200492,48.0,1,1,6.0,2,1,2,4.0,4,5.0,0,1.0,0,4,0,1.0,0,30402.0
1581,201581,34.0,0,1,13.0,2,2,3,5.0,1,3.0,2,2.0,1,5,1,0.0,2,21074.0
3359,203359,22.0,0,1,17.0,2,1,3,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21303.0
2997,202997,41.0,1,1,9.0,3,1,3,5.0,0,3.0,2,2.0,1,3,1,2.0,1,21020.0
421,200421,29.0,1,1,31.0,1,1,3,4.0,0,4.0,0,6.0,0,3,0,2.0,1,17546.0
524,200524,34.0,1,1,15.0,3,0,2,4.0,3,4.0,3,2.0,0,2,1,1.0,3,23621.0
4218,204218,40.0,1,1,7.0,3,2,3,2.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0
2507,202507,60.0,1,3,32.0,2,0,3,4.0,3,5.0,3,2.0,0,3,1,1.0,3,26315.0
1105,201105,33.0,1,3,14.0,2,2,2,3.0,1,5.0,1,3.0,0,5,1,0.0,2,21392.0
595,200595,58.0,1,1,8.0,2,2,2,3.0,2,4.0,2,1.0,1,3,1,1.0,4,34246.0
1417,201417,31.0,1,3,8.0,2,2,2,3.0,0,3.0,1,1.0,0,4,1,0.0,1,18067.0
4044,204044,44.0,0,1,35.0,3,1,4,2.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0
4764,204764,33.0,0,3,9.0,2,1,4,4.0,0,5.0,1,3.0,0,3,1,1.0,1,21505.0
2447,202447,34.0,0,1,10.0,2,1,3,4.0,0,3.0,0,3.0,1,5,1,2.0,1,21587.0
2995,202995,40.0,1,2,10.0,2,1,3,3.0,1,4.0,0,2.0,0,2,1,1.0,2,25067.0
1488,201488,53.0,1,3,8.0,2,1,3,4.0,4,3.0,1,3.0,0,3,0,0.0,0,30427.0
1821,201821,32.0,1,1,8.0,3,1,3,3.0,0,4.0,1,2.0,0,4,0,1.0,1,17370.0
3404,203404,42.0,0,3,7.0,3,1,4,4.0,1,5.0,1,2.0,0,3,0,2.0,2,22781.0
508,200508,35.0,1,1,12.0,2,2,2,5.0,1,3.0,3,2.0,0,5,1,0.0,2,21646.0
162,200162,28.0,1,1,27.0,3,2,2,3.0,0,3.0,0,2.0,0,2,0,0.0,1,17713.0
2871,202871,61.0,0,3,35.0,3,1,4,5.0,3,5.0,0,6.0,0,2,1,1.0,3,28944.0
1273,201273,22.0,1,1,14.0,3,1,3,3.0,0,5.0,1,2.0,1,3,0,1.0,1,17398.0
516,200516,23.0,1,1,10.0,3,2,2,2.0,0,5.0,0,3.0,0,4,0,1.0,1,17819.0
4137,204137,39.0,1,3,10.0,2,2,4,4.0,3,3.0,1,2.0,0,1,1,2.0,3,29287.0
1282,201282,33.0,1,1,14.0,2,2,2,1.0,0,5.0,1,7.0,0,3,1,1.0,1,18143.0
1288,201288,35.0,0,1,8.0,3,2,2,3.0,1,3.0,1,3.0,0,3,0,1.0,2,20762.0
3250,203250,53.0,1,1,14.0,2,2,3,4.0,3,4.0,2,2.0,0,3,1,2.0,3,29123.0
1786,201786,49.0,1,1,6.0,1,1,2,4.0,4,3.0,2,1.0,1,3,0,0.0,0,28964.0
2079,202079,43.0,1,1,20.0,2,2,3,3.0,4,5.0,1,7.0,0,5,1,1.0,0,32159.0
4424,204424,55.0,1,2,26.0,3,2,3,4.0,3,4.0,1,4.0,0,3,1,2.0,3,29403.0
4647,204647,27.0,1,1,9.0,3,2,3,2.0,1,3.0,1,3.0,0,3,1,2.0,2,24150.0
3930,203930,33.0,1,1,12.0,2,2,4,2.0,0,4.0,1,2.0,1,1,1,3.0,1,21976.0
590,200590,33.0,1,1,13.0,3,2,2,3.0,3,3.0,0,1.0,0,4,0,0.0,3,26691.0
3391,203391,53.0,1,3,12.0,2,2,4,4.0,3,4.0,3,2.0,1,4,1,2.0,3,27124.0
4611,204611,30.0,0,3,27.0,1,1,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,20835.0
2693,202693,46.0,0,1,14.0,2,2,4,3.0,1,3.0,0,6.0,0,2,0,3.0,2,25112.0
1333,201333,46.0,1,3,16.0,2,1,3,3.0,3,4.0,1,6.0,0,1,0,2.0,3,22314.0
4820,204820,35.0,1,1,14.0,2,2,4,4.0,1,3.0,1,3.0,0,3,0,1.0,2,21263.0
1031,201031,46.0,1,3,15.0,3,2,2,3.0,3,3.0,1,5.0,0,3,0,1.0,3,25096.0
1927,201927,18.0,0,3,11.0,3,2,3,3.0,0,4.0,2,2.0,1,4,1,0.0,1,16878.0
1205,201205,32.0,1,1,8.0,2,2,3,3.0,0,4.0,2,2.0,0,3,1,1.0,1,16393.0
856,200856,20.0,1,1,9.0,2,2,2,4.0,0,3.0,2,2.0,0,3,0,1.0,1,18033.0
2007,202007,27.0,0,1,16.0,2,2,2,3.0,3,5.0,1,2.0,0,3,0,1.0,3,23793.0
3657,203657,24.0,1,3,14.0,2,2,3,4.0,0,3.0,1,3.0,1,1,1,1.0,1,20953.0
1855,201855,30.0,0,1,10.0,1,2,2,3.0,0,3.0,2,1.0,1,4,1,0.0,1,17285.0
1140,201140,44.0,1,1,13.0,3,1,2,3.0,2,3.0,1,1.0,1,4,1,1.0,4,34049.0
2254,202254,38.0,1,1,23.0,2,1,3,4.0,3,3.0,1,1.0,0,1,1,2.0,3,23823.0
2176,202176,40.0,0,3,30.0,2,0,3,1.0,4,4.0,3,5.0,1,3,1,0.0,0,28194.0
4297,204297,23.0,1,1,18.0,3,1,3,4.0,0,4.0,1,3.0,0,1,1,2.0,1,20922.0
1367,201367,27.0,1,1,8.0,1,2,2,3.0,0,4.0,1,2.0,0,4,1,1.0,1,17226.0
173,200173,30.0,0,1,15.0,3,2,3,3.0,1,5.0,1,2.0,0,2,0,1.0,2,18072.0
357,200357,21.0,0,3,6.0,1,1,2,4.0,0,4.0,2,2.0,1,5,1,1.0,1,17174.0
2686,202686,42.0,1,1,26.0,2,2,3,4.0,1,5.0,1,4.0,0,2,1,1.0,2,21750.0
4135,204135,34.0,1,1,11.0,3,1,3,5.0,0,4.0,1,8.0,0,4,0,2.0,1,21300.0
192,200192,35.0,1,1,29.0,2,2,2,4.0,1,3.0,0,4.0,1,4,1,1.0,2,20916.0
694,200694,33.0,1,1,6.0,2,1,2,4.0,1,3.0,3,1.0,0,4,0,0.0,2,21949.0
697,200697,29.0,0,3,26.0,1,1,2,3.0,0,3.0,0,2.0,0,3,0,1.0,1,17157.0
2152,202152,32.0,0,1,6.0,2,1,3,4.0,0,4.0,1,7.0,0,3,0,2.0,1,17332.0
3403,203403,41.0,1,1,9.0,2,2,4,4.0,1,3.0,3,3.0,0,3,1,3.0,2,23339.0
353,200353,37.0,1,1,12.0,3,2,2,2.0,1,5.0,1,5.0,1,3,1,1.0,2,20974.0
1478,201478,38.0,0,1,29.0,2,2,2,4.0,3,3.0,3,1.0,0,3,1,0.0,3,24526.0
2825,202825,31.0,1,3,9.0,1,2,4,4.0,0,4.0,0,3.0,0,3,1,3.0,1,21154.0
2110,202110,24.0,0,1,10.0,2,2,2,4.0,0,3.0,1,1.0,0,3,0,1.0,1,18162.0
228,200228,35.0,0,3,6.0,3,0,3,3.0,3,3.0,3,2.0,0,5,1,0.0,3,23789.0
2706,202706,33.0,1,1,9.0,1,2,3,5.0,1,5.0,2,6.0,0,4,0,2.0,2,20854.0
1702,201702,59.0,1,2,12.0,3,2,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17267.0
3549,203549,34.0,1,3,15.0,2,2,3,4.0,1,5.0,1,4.0,0,5,1,1.0,2,25070.0
3165,203165,51.0,1,1,31.0,2,2,4,4.0,4,3.0,0,5.0,1,4,0,1.0,0,32651.0
573,200573,26.0,1,3,14.0,1,2,2,4.0,1,5.0,2,7.0,0,3,1,1.0,2,20326.0
1781,201781,45.0,0,1,13.0,2,2,3,3.0,3,5.0,1,2.0,0,1,1,0.0,3,20210.0
14,200014,28.0,1,1,30.0,2,2,2,4.0,0,3.0,2,6.0,1,2,0,0.0,1,17028.0
4737,204737,30.0,0,1,17.0,2,1,4,4.0,0,4.0,1,2.0,0,5,0,1.0,1,21969.0
2527,202527,39.0,0,1,13.0,3,1,4,6.0,1,3.0,1,2.0,1,2,0,3.0,2,24007.0
868,200868,28.0,1,1,25.0,3,2,3,4.0,0,5.0,0,2.0,0,3,1,2.0,1,18196.0
2379,202379,19.0,1,3,11.0,2,2,3,3.0,3,4.0,2,1.0,1,4,1,0.0,3,17994.0
2782,202782,31.0,1,3,12.0,3,1,2,5.0,1,3.0,1,3.0,0,2,0,1.0,2,24796.0
3007,203007,26.0,1,3,33.0,3,0,3,4.0,1,3.0,3,3.0,0,4,0,1.0,2,24858.0
4476,204476,34.0,1,1,7.0,2,2,4,4.0,0,3.0,3,3.0,1,3,1,1.0,1,21364.0
1794,201794,30.0,1,1,34.0,3,1,3,3.0,1,3.0,1,2.0,0,3,1,2.0,2,20775.0
2597,202597,46.0,1,1,16.0,2,2,3,4.0,1,4.0,1,2.0,0,4,1,1.0,2,21026.0
846,200846,35.0,1,1,8.0,2,2,2,4.0,3,4.0,1,3.0,0,4,1,0.0,3,25274.0
3656,203656,35.0,1,1,26.0,2,1,3,5.0,0,3.0,1,3.0,0,4,1,2.0,1,21607.0
4537,204537,31.0,0,1,12.0,2,2,4,5.0,0,3.0,1,2.0,0,5,0,1.0,1,22439.0
3396,203396,32.0,0,3,7.0,2,1,3,4.0,0,4.0,2,3.0,1,5,1,2.0,1,20980.0
738,200738,39.0,1,1,6.0,2,1,3,4.0,4,3.0,0,2.0,0,3,0,1.0,0,27742.0
2521,202521,46.0,1,1,13.0,2,2,3,4.0,3,5.0,0,6.0,1,3,0,1.0,3,31923.0
3213,203213,27.0,0,1,7.0,3,1,4,5.0,0,3.0,1,3.0,0,2,1,1.0,1,20685.0
4887,204887,36.0,1,1,14.0,2,2,4,4.0,0,4.0,3,3.0,1,3,1,2.0,1,24041.0
3714,203714,35.0,1,3,10.0,2,0,3,6.0,1,3.0,3,7.0,0,1,1,1.0,2,24707.0
4589,204589,32.0,1,3,14.0,2,2,3,5.0,0,3.0,1,5.0,0,4,1,2.0,1,21007.0
2213,202213,59.0,1,1,8.0,2,1,3,4.0,4,3.0,2,4.0,1,5,1,0.0,0,28726.0
4074,204074,23.0,1,1,26.0,3,2,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,21001.0
363,200363,33.0,1,3,11.0,3,1,2,3.0,0,3.0,2,2.0,1,2,1,0.0,1,17851.0
2515,202515,30.0,1,1,9.0,2,2,4,4.0,0,4.0,0,2.0,0,4,0,1.0,1,21381.0
4292,204292,35.0,0,3,26.0,3,2,4,2.0,1,3.0,3,2.0,1,1,0,1.0,2,23982.0
1250,201250,29.0,0,1,6.0,2,2,3,1.0,1,3.0,3,1.0,1,3,0,1.0,2,21294.0
3602,203602,38.0,1,1,26.0,2,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,24446.0
4749,204749,36.0,1,2,15.0,1,2,4,4.0,0,3.0,3,3.0,0,5,0,2.0,1,23001.0
3859,203859,34.0,0,1,7.0,3,2,3,5.0,0,3.0,1,3.0,0,3,0,1.0,1,20686.0
731,200731,20.0,1,1,17.0,3,1,3,4.0,0,5.0,2,2.0,1,3,0,1.0,1,17600.0
3967,203967,36.0,0,1,18.0,3,2,4,5.0,3,5.0,1,4.0,1,5,1,3.0,3,28562.0
679,200679,31.0,0,3,26.0,3,1,2,3.0,1,3.0,0,2.0,0,2,1,0.0,2,21932.0
3204,203204,54.0,0,3,9.0,3,1,3,5.0,3,4.0,0,4.0,0,2,0,2.0,3,26203.0
1453,201453,36.0,1,3,17.0,3,1,3,4.0,1,3.0,1,5.0,0,1,1,1.0,2,21652.0
4526,204526,29.0,1,3,9.0,3,1,3,4.0,1,4.0,1,3.0,1,3,1,2.0,2,23457.0
